index,reward
434,-10.679171899376191
435,-14.08780728427132
436,-42.0251991364225
437,-12.51311028057307
438,-12.145310851498976
439,-13.344737108534304
440,-13.549571577448386
441,-12.439497452250178
442,-13.084721162996184
443,-10.82710171153282
444,-12.496467351482146
445,-15.161061253508345
446,-11.450076674532653
447,-11.740319993885663
448,-12.437978204587655
449,-12.784545310815037
450,-10.371587187227252
451,-11.239900416917658
452,-12.886225452426663
453,-11.625385511782458
454,-11.740248844161187
455,-12.49753643469849
456,-11.732882023320416
457,-12.413151350109457
458,-10.457648851075811
459,-11.882961628588726
460,-13.74633922369212
461,-12.636544255134437
462,-45.188394452955926
463,-14.303885776761264
464,-11.758864614701341
465,-13.683209802544585
466,-11.730521354115988
467,-13.83603318194881
468,-11.757464079834778
469,-12.774895546572749
470,-14.23044129658081
471,-12.159573834398863
472,-12.211174375469312
473,-11.235199466006343
474,-41.87797530497572
475,-13.955949197635048
476,-12.102788305661624
477,-12.802527655332987
478,-13.39390595743539
479,-10.66157596303998
480,-11.520429713937704
481,-13.375803956696611
482,-13.935640265174023
483,-10.813692300789887
484,-11.403598238299578
485,-11.885028017068219
486,-10.253963100938707
487,-12.793812501934417
488,-13.938896486375862
489,-12.209504014776781
490,-11.303198721415022
491,-12.34171721904679
492,-11.523523624918147
493,-13.746877413713785
494,-13.197240411022255
495,-15.203325724414906
496,-12.262755704427493
497,-10.300337121492074
498,-13.38434231854098
499,-12.025328865568023
500,-12.987913770021969
501,-13.941024074672557
502,-13.341317843086278
503,-12.260305955571821
504,-13.4539741437898
505,-12.353042493842024
506,-13.030077804037019
507,-13.96474970114269
508,-14.52084590406972
509,-11.37762117173392
510,-10.607460864711145
511,-47.329389061190334
512,-11.75263861317811
513,-11.972651794366252
514,-12.259964792615078
515,-10.620844969867983
516,-13.18508674183775
517,-10.52585183077199
518,-12.6844862065807
519,-12.363804029298691
520,-47.05298924570504
521,-12.56776547521292
522,-12.552983501281773
523,-14.188637558237609
524,-12.255067955020085
525,-12.75910855536236
526,-12.83790998267288
527,-13.431212390278603
528,-13.293875016340957
529,-15.609211850365025
530,-12.903432879805738
531,-48.06009959097885
532,-12.361036247353892
533,-13.821191853913096
534,-10.564835701172633
535,-12.162686830216396
536,-12.58006797419281
537,-11.32022074865205
538,-13.562684840778662
539,-12.538628295496297
540,-14.984594740020379
541,-42.326724273507075
542,-12.123529562957717
543,-11.614676091252928
544,-11.077494268516343
545,-13.762444301162889
546,-13.987937602203349
547,-12.246317130918664
548,-13.639717237899212
549,-12.480846695862716
550,-10.736783892952857
551,-12.43534614766506
552,-10.403657873006576
553,-11.846023862481273
554,-9.916650171997746
555,-13.925743615177563
556,-13.896930423832861
557,-49.0505430585332
558,-14.514743013229785
559,-13.674826007865757
560,-11.193200131078324
561,-12.47468156013417
562,-13.523234751285736
563,-12.327506287948802
564,-12.985598404125746
565,-13.12451319324174
566,-12.72023089767292
567,-9.81636503531246
568,-14.785952456507573
569,-11.642886426957183
570,-14.872422322498489
571,-14.58238386616227
572,-10.892939063963949
573,-38.62737491769311
574,-12.993114384592058
575,-13.032278579421638
576,-14.572817585771062
577,-13.34411880742984
578,-9.51019627938252
579,-11.875277257963317
580,-12.9330610247112
581,-10.819435764021238
582,-10.985425789138816
583,-12.452847333151725
584,-13.533710216820836
585,-12.463090277431489
586,-12.72837982723028
587,-11.451746593679381
588,-13.010926816897282
589,-11.544479242678163
590,-11.178231883983706
591,-12.003975150232563
592,-12.978217914219572
593,-12.562220807086513
594,-61.43115644651242
595,-13.433968472269171
596,-12.17592371454834
597,-14.037748536196728
598,-10.667723617426052
599,-8.30766045685687
600,-10.561915003428384
601,-12.33894386107596
602,-16.224386324030263
603,-11.321468110090304
604,-14.719347221158385
605,-11.401647229116275
606,-13.432824147299993
607,-10.84990827392807
608,-12.235456214263417
609,-10.097022138036731
610,-13.798471438311129
611,-10.157369112182373
612,-10.296007518170349
613,-12.398149015268142
614,-13.141557953968661
615,-13.36512416459677
616,-11.641489335013306
617,-50.413708074117565
618,-11.570127379305188
619,-12.971797677288745
620,-13.963541853416952
621,-10.193136399367868
622,-10.287559944554255
623,-14.065737526663748
624,-12.025759033746134
625,-55.94646264776775
626,-13.723086323289753
627,-14.42665453252861
628,-13.956932181959536
629,-10.622050570926175
630,-13.879609793430696
631,-11.510631977267757
632,-15.11301772574184
633,-10.923015323474312
634,-12.757667948526347
635,-13.273788119991107
636,-14.908254054693474
637,-12.46734331171489
638,-10.228009375007876
639,-9.842868675976119
640,-12.227914415891563
641,-13.047139193505046
642,-13.06509171480609
643,-11.990041580172523
644,-14.472057604685933
645,-10.222285611528255
646,-10.567628675753225
647,-11.744958155079724
648,-14.132820511763587
649,-13.18500481876542
650,-10.873286917443796
651,-13.153454878229946
652,-12.655253276001094
653,-12.797861008658423
654,-14.279660205484397
655,-12.553179018734484
656,-11.700500736913213
657,-11.694875515924169
658,-11.239015155321747
659,-13.438410496245698
660,-11.955050782173423
661,-11.893403002786854
662,-14.296104522035238
663,-10.443044344164827
664,-11.46186462974813
665,-14.21619198400422
666,-12.752104625769864
667,-9.053022696542303
668,-10.59045331663533
669,-12.504704367391291
670,-54.16038781410788
671,-12.90313282477197
672,-12.303132581528821
673,-13.257621613999877
674,-12.982964036637512
675,-11.43626297611116
676,-48.84436487988908
677,-9.620301189544238
678,-13.61275028180242
679,-13.935530005143994
680,-13.173980583704155
681,-11.838947794318099
682,-12.97273851991347
683,-11.803320447615615
684,-11.986303208781466
685,-12.50772335695957
686,-12.578665039156565
687,-13.768087396129985
688,-48.784763019222375
689,-12.967410922297452
690,-14.746394827881847
691,-49.30163639892775
692,-12.152982964307519
693,-13.968805645235827
694,-10.644578990796457
695,-11.441060740008439
696,-10.174714756848088
697,-11.511378319486036
698,-11.362440336607529
699,-10.757681209014542
700,-48.65456128560063
701,-10.9336435289237
702,-16.03203476161086
703,-12.245086188862732
704,-11.393250357378255
705,-10.582885731522316
706,-51.05063904306573
707,-13.276245843059444
708,-14.186992261044665
709,-13.864773790251366
710,-10.801516678941288
711,-11.197076870660485
712,-12.400464438812001
713,-12.58524985422372
714,-13.927122231313572
715,-15.988214298704083
716,-13.431936425222457
717,-13.170779795251493
718,-13.69549836168633
719,-12.72416449502937
720,-13.475223620269835
721,-10.564722784717128
722,-11.97639586375116
723,-12.284034272672125
724,-11.210925359258917
725,-10.564949911709869
726,-12.380626511112613
727,-12.126085206588932
728,-11.834848974118557
729,-11.432173222866913
730,-13.386137311975917
731,-14.215008277697878
732,-11.513641541896625
733,-10.607659745454187
734,-10.989774259524868
735,-14.578913677344659
736,-10.434370704620893
737,-12.704166159290933
738,-10.249035699063567
739,-11.747594296829545
740,-12.59867951604699
741,-12.188970769402985
742,-51.242111274459546
743,-12.130480173667635
744,-11.231431097593962
745,-14.2161693568631
746,-13.869038103821545
747,-9.273956131367228
748,-12.980290077034205
749,-13.74993228471579
750,-50.522559388595184
751,-16.629989561707593
752,-13.149149269543775
753,-13.964210381133626
754,-10.952075387392139
755,-11.435098423172478
756,-13.10785452368853
757,-13.077502375101815
758,-12.61566420495658
759,-12.547284130199262
760,-12.97047214933886
761,-13.28934874431175
762,-9.73062511201345
763,-11.22396016556357
764,-15.330382818647404
765,-13.009516824847081
766,-14.466941811062743
767,-13.519872108584046
768,-12.992165876684515
769,-10.306920944870676
770,-14.127870980858606
771,-11.374590551813904
772,-12.275542190561637
773,-12.290593229905872
774,-12.277853391768819
775,-13.323722395747227
776,-13.602256418923302
777,-14.168406955080588
778,-10.197226475369618
779,-11.50880186283093
780,-12.87452356899534
781,-10.618890243907252
782,-13.245473536813643
783,-12.013990010537634
784,-13.513575474166712
785,-13.579159037462142
786,-11.775039620896582
787,-10.826139264131903
788,-9.413132030469118
789,-11.601215728738335
790,-9.529118411971243
791,-12.733393860018985
792,-11.77531561562274
793,-15.156701191962526
794,-15.036730717523549
795,-13.141586897417449
796,-11.049870063560688
797,-15.052681012647081
798,-13.223935981173126
799,-51.95469502218268
800,-15.195200894559974
801,-11.784520753309891
802,-15.212550691523768
803,-11.978494190683502
804,-15.052686158346232
805,-14.793162487360087
806,-12.593812167641937
807,-13.471690771413158
808,-13.487654335316071
809,-12.55095556508877
810,-12.684108540789046
811,-11.250593090539178
812,-11.985204292269286
813,-11.900834200365871
814,-14.934341189997223
815,-12.342918050389095
816,-13.395646706170348
817,-11.869114127111517
818,-11.058940735604958
819,-12.115918530785514
820,-14.010175306590488
821,-12.593587787472348
822,-13.06240905565581
823,-13.718683171070154
824,-11.654954940937975
825,-11.86450616901691
826,-13.591212505831866
827,-13.177619073993778
828,-12.72018047624139
829,-11.748638581550631
830,-12.500657839839247
831,-14.71257332813424
832,-13.101875461571034
833,-12.322187190181715
834,-11.799428574872174
835,-11.626721059089844
836,-13.300452099966655
837,-13.404089371091866
838,-12.775525911093393
839,-11.881559967354297
840,-14.337595122161973
841,-9.145275566397757
842,-14.25831607094435
843,-10.93818713503824
844,-9.327138534657053
845,-12.782481207651507
846,-10.423413234217415
847,-13.331555476145223
848,-12.382951514945406
849,-11.527924021009088
850,-12.496509553650341
851,-10.447793627837651
852,-14.284908259306091
853,-12.876582799303335
854,-13.656094321859657
855,-11.477489232172877
856,-12.188368954914067
857,-11.944558342640702
858,-11.932332804002664
859,-13.086232730455427
860,-10.513452660925857
861,-12.946368115549664
862,-12.04662390410325
863,-11.948064634792676
864,-13.624072067352888
865,-14.594738855398994
866,-13.974645790505305
867,-12.817636087789468
868,-11.3497646612124
869,-12.488016262062143
870,-10.563224114767593
871,-14.769059874067864
872,-11.368956123163418
873,-12.458814178714407
874,-14.444088076960094
875,-14.728841384318045
876,-12.960287914873502
877,-12.377967286761056
878,-12.108125467798141
879,-13.177093690049832
880,-24.681804943117548
881,-13.186117555311439
882,-12.644969595986161
883,-10.131944385283187
884,-11.419350693651996
885,-11.073300643826954
886,-10.611178171821933
887,-13.84140310049596
888,-12.741341539340192
889,-16.070372855110588
890,-11.832166565431317
891,-10.712077497412336
892,-12.787665026927327
893,-10.856767037256626
894,-13.136867048787783
895,-14.238519312241257
896,-11.681045423737826
897,-10.30834178936547
898,-51.56948990861251
899,-15.455475061744444
900,-12.030241227320314
901,-13.054530075590181
902,-11.519541145998625
903,-13.292530861453056
904,-11.252845144987404
905,-10.749860046915671
906,-12.526708010981917
907,-13.462041542036559
908,-11.719889874799852
909,-11.211110308280537
910,-12.929437834857053
911,-14.559061310853139
912,-11.960277917486653
913,-13.324218017505636
914,-12.672960419306035
915,-12.888953165775023
916,-10.197349715888008
917,-12.355844403691176
918,-11.088839953031743
919,-11.784184576468176
920,-13.83455796850828
921,-11.197688806154124
922,-11.155032440438067
923,-12.862891716388134
924,-12.007582037583985
925,-13.85833337182219
926,-12.609576649953942
927,-12.922267964401277
928,-13.342084454376874
929,-13.970341997890584
930,-10.72210898379328
931,-11.886804225920972
932,-13.989650271551781
933,-12.289222365431463
934,-10.821729594967646
935,-11.003911226440783
936,-13.461198084871505
937,-11.748254578796246
938,-11.741582747348966
939,-12.50197106657963
940,-13.103845034030783
941,-13.079944156619394
942,-13.266781292252738
943,-12.881168042340677
944,-11.942921325767955
945,-13.368217628616929
946,-10.948531319402123
947,-11.454328341428669
948,-12.663374737480288
949,-12.298712526890558
950,-10.491600452640984
951,-13.97977950594002
952,-11.984979664748346
953,-8.761458739846205
954,-11.02436372808598
955,-13.524312445590079
956,-12.273285502913666
957,-12.406799927993369
958,-15.46480070627035
959,-14.005378700257015
960,-9.555151421168837
961,-14.19458675503756
962,-10.494500187562554
963,-10.201524013541798
964,-11.840198782659566
965,-11.889416288638584
966,-12.981181626673793
967,-11.975053960855448
968,-10.860543056918639
969,-13.005368338423297
970,-8.379899993658013
971,-10.227577509695125
972,-10.837695238177847
973,-14.305982053277992
974,-11.785022837716156
975,-10.998307798381193
976,-14.166492090694206
977,-11.34937187259408
978,-15.025589356099736
979,-12.747936338704687
980,-11.194442390138587
981,-14.412670780453945
982,-13.307394170044553
983,-13.779373588172794
984,-9.141610746480664
985,-12.768432529216085
986,-12.292265847655335
987,-46.219065925108396
988,-15.041646565408598
989,-13.802699618949404
990,-10.049936735810526
991,-13.75825652574134
992,-13.019124386793417
993,-14.221959047063898
994,-13.425705813740633
995,-9.062296253329938
996,-12.870970119755754
997,-10.37555517787796
998,-12.739452745922222
999,-11.161252311947647
1000,-14.905038108574116
1001,-14.232725475043773
1002,-11.78680707393983
1003,-11.998681894679507
1004,-11.684154160684344
1005,-15.351647649240677
1006,-11.84005799088124
1007,-11.18568688302045
1008,-13.524164684353742
1009,-10.800802788185477
1010,-9.974055955117455
1011,-11.782505398850267
1012,-11.686862423116038
1013,-14.881207573190114
1014,-14.949235973966681
1015,-11.47041680171941
1016,-11.532321652219752
1017,-13.058226267184061
1018,-11.326040064133032
1019,-12.957777855590331
1020,-11.632816842113181
1021,-10.780875565331499
1022,-11.67863005535711
1023,-11.57802553255788
1024,-11.255799490755889
1025,-13.069912588165925
1026,-14.011561211674277
1027,-13.742565935519256
1028,-10.438560024197418
1029,-12.13975746145263
1030,-12.212819801322215
1031,-12.151587441011838
1032,-12.065869314778045
1033,-14.001714362855324
1034,-11.361393609284189
1035,-12.396980993771978
1036,-14.036629091269374
1037,-11.427034082828582
1038,-13.992507248360038
1039,-12.467044924401113
1040,-12.380086743780977
1041,-12.589622402932312
1042,-12.09465425607419
1043,-15.268251493631439
1044,-11.180729880319422
1045,-13.238929681069445
1046,-14.204938680437664
1047,-11.837785393666438
1048,-13.454389484021785
1049,-10.309320559830205
1050,-11.760095632580185
1051,-57.22190068591324
1052,-11.421984664403354
1053,-11.079888600102539
1054,-11.935491751705108
1055,-13.213789324038366
1056,-10.993485506801948
1057,-13.413122608154877
1058,-13.644742167388017
1059,-12.989804233046927
1060,-11.432998494081962
1061,-11.636221472405971
1062,-12.249714213728382
1063,-9.434813869631137
1064,-15.193175468454955
1065,-15.331875381315966
1066,-52.84648402436739
1067,-14.079198105025382
1068,-12.591379061692505
1069,-11.939692362441255
1070,-10.81710765734317
1071,-10.393208992392301
1072,-13.939047339347557
1073,-11.796699889484772
1074,-12.38169061237895
1075,-11.537010920097526
1076,-12.179481322886991
1077,-13.685029519597121
1078,-14.977640821690619
1079,-10.668225097327834
1080,-11.801264267240326
1081,-11.243492391648784
1082,-11.496265950382536
1083,-11.449465535214099
1084,-14.036735936008192
1085,-14.84893455541007
1086,-40.213055340998274
1087,-13.119834600248677
1088,-14.153684132290257
1089,-13.061392465965133
1090,-14.569348534071052
1091,-14.530244621190159
1092,-11.015607080607651
1093,-13.87464998788347
1094,-13.836495293100901
1095,-13.249478987131049
1096,-8.967054642341743
1097,-41.74833310644383
1098,-13.49580794048674
1099,-47.99183078094779
1100,-12.229610370039754
1101,-12.269603527787309
1102,-12.646454026247055
1103,-14.002878252426203
1104,-11.857928099127555
1105,-14.080604561435637
1106,-11.459311504689616
1107,-11.707491116371898
1108,-12.26966597282548
1109,-11.955405070793313
1110,-12.483700417084096
1111,-14.473397746206894
1112,-15.669974701763984
1113,-11.420588222616788
1114,-12.129134401308438
1115,-13.968580710145424
1116,-10.95276105864194
1117,-10.58420989577577
1118,-13.370424205102966
1119,-11.70812932139486
1120,-14.752074451212074
1121,-10.896585591271872
1122,-12.130921528443642
1123,-10.975352599672517
1124,-11.63779232544577
1125,-12.342070844313733
1126,-12.239702483749943
1127,-11.704260861298874
1128,-13.684785796077007
1129,-12.765698554507356
1130,-11.807295729959273
1131,-13.566762798835363
1132,-12.08774621279165
1133,-12.255160377513285
1134,-12.283177488508988
1135,-10.799345426688333
1136,-12.592389143464345
1137,-10.104402639575275
1138,-13.491053240962376
1139,-12.851880621245522
1140,-14.883574401209689
1141,-12.991801381783748
1142,-12.437329458682337
1143,-43.156546931900365
1144,-11.961983061481757
1145,-11.203058022722711
1146,-12.829613363592006
1147,-9.818114244444729
1148,-12.813909071273484
1149,-54.38507316538079
1150,-13.871286729733601
1151,-12.04101212863925
1152,-12.742565655717327
1153,-15.434151791292456
1154,-12.928705294362134
1155,-11.737999961074117
1156,-13.240723268062338
1157,-47.75576160975794
1158,-11.13072472301103
1159,-10.300948530114733
1160,-11.88733074931667
1161,-10.278597946804268
1162,-10.042816323709578
1163,-14.745458608692099
1164,-11.61525919050177
1165,-12.628495806872348
1166,-10.795964443951728
1167,-13.225292760488903
1168,-12.586314262285692
1169,-12.74754594570763
1170,-14.809082382075694
1171,-13.590610945800524
1172,-13.341116035364564
1173,-49.46040521577947
1174,-15.12981506086875
1175,-12.30682419894728
1176,-12.77759609898967
1177,-9.771844537466755
1178,-45.64999076459432
1179,-12.763123985356332
1180,-12.421596649021678
1181,-12.777711529520623
1182,-14.66924342147581
1183,-12.204509318628961
1184,-12.282635471116807
1185,-13.948831969005239
1186,-13.077623717503073
1187,-13.564903221568999
1188,-11.58797563326304
1189,-12.492985740571516
1190,-15.225100185523083
1191,-12.944419246652744
1192,-43.339177580151485
1193,-11.31551945269938
1194,-15.438733408235615
1195,-12.095375373969826
1196,-11.14332168763927
1197,-12.164002781198494
1198,-13.228050656316684
1199,-13.822665497564232
1200,-12.643215215779668
1201,-13.00839205597859
1202,-11.548445830741079
1203,-14.194574978339707
1204,-12.630881303566627
1205,-13.484392983880099
1206,-11.919641633273018
1207,-11.745078628077861
1208,-10.313613433629245
1209,-10.991176592400455
1210,-12.200485217465296
1211,-48.23797942487429
1212,-12.676028944914604
1213,-12.775501385721181
1214,-12.721226656483596
1215,-10.066902506019977
1216,-12.097412134565587
1217,-14.334191484665888
1218,-10.946003722318558
1219,-13.882135219199611
1220,-10.880099577359708
1221,-12.332234076962443
1222,-12.604304364974698
1223,-13.041538074890369
1224,-13.097243131712725
1225,-13.359760636920425
1226,-12.785342787058253
1227,-13.73625173653173
1228,-11.503658095532517
1229,-13.545927849610981
1230,-13.638369604495567
1231,-12.216382943363973
1232,-12.469437025296143
1233,-13.975470995378311
1234,-14.213174768351962
1235,-13.545091788264651
1236,-13.435735624248778
1237,-12.53189825607543
1238,-14.261015789991458
1239,-13.90979419496874
1240,-13.257856950656652
1241,-12.1194377662552
1242,-11.520075438345016
1243,-13.651156674519262
1244,-11.725637432898747
1245,-14.054535689998849
1246,-12.869978298055281
1247,-14.26161369796478
1248,-12.489883811832238
